LaptopID,Company,Type,Inches,ScreenAndRes,Screen,Resolution,CpuMan,CPU/Withclock,CPU,Ram,Ram(GB),Storage(Primary),Storage(Secondary),Storage(P(GB)),Storage(S(GB)),Storage(GB),Gpu,OS
473,Dell,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7600U 2.8GHz,Core i7 7600U 2.8GHz,Core i7 7600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Linux
694,HP,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 7600U 2.8GHz,Core i7 7600U 2.8GHz,Core i7 7600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
545,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core i7 7560U 2.4GHz,Core i7 7560U 2.4GHz,Core i7 7560U ,8GB,8,256GB SSD,,256,0,256,Intel Iris Plus Graphics 640,Windows 10
319,Dell,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7560U 2.4GHz,Core i7 7560U 2.4GHz,Core i7 7560U ,8GB,8,256GB SSD,,256,0,256,Intel Iris Plus Graphics 640,Windows 10
334,Dell,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,12GB,12,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
686,HP,2 in 1 Convertible,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,16GB,16,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
515,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,16GB,16,256GB SSD,,256,0,256,AMD Radeon R7 M445,Linux
1212,Samsung,Ultrabook,15,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,16GB,16,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
1216,Samsung,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,16GB,16,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1214,Samsung,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,16GB,16,256GB SSD,,256,0,256,AMD Radeon 540,Windows 10
380,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,4GB,4,256GB SSD,,256,0,256,AMD Radeon R5 M420,Windows 10
184,Asus,Notebook,15.6,1366x768,Regular,1366x768,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
872,Lenovo,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,6GB,6,256GB SSD,,256,0,256,Nvidia GeForce 920M,Windows 10
927,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,6GB,6,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
742,HP,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,IPS Panel Quad HD+ ,3200x1800,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
302,Dell,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Quad HD+ / Touchscreen ,3200x1800,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
979,Lenovo,2 in 1 Convertible,14,Touchscreen 2560x1440,Touchscreen ,2560x1440,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
78,Acer,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
233,Asus,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
234,Asus,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
266,Asus,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
312,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce GT 940MX,Linux
316,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
331,Dell,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
440,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R5 M430,Linux
482,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R7 M445,Linux
487,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R7 M445,Windows 10
569,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R5 M430,Windows 10
611,HP,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
629,HP,Notebook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
649,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930MX,Windows 10
682,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930MX,Windows 10
714,HP,Notebook,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930MX,Windows 10
730,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
773,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
778,HP,Ultrabook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
780,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
820,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
949,Lenovo,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1211,Samsung,Ultrabook,15,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1215,Samsung,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
168,Asus,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce GTX 930MX,Windows 10
264,Asus,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
746,HP,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
768,HP,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
818,HP,Ultrabook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce MX150,Windows 10
924,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
989,Lenovo,Ultrabook,12.5,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1021,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 940MX,Windows 10
1051,Lenovo,Notebook,13.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1091,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 630,Windows 10
1125,Lenovo,Notebook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1235,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
930,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB Flash Storage,,256,0,256,Intel HD Graphics 620,Windows 10
665,HP,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
937,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
951,Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
993,Lenovo,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
1102,Lenovo,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 7500U 2.7GHz,Core i7 7500U 2.7GHz,Core i7 7500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 620,Windows 10
469,Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6820HQ 2.7GHz,Core i7 6820HQ 2.7GHz,Core i7 6820HQ ,16GB,16,256GB SSD,,256,0,256,Nvidia Quadro M620,Windows 10
483,Dell,Workstation,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6820HQ 2.7GHz,Core i7 6820HQ 2.7GHz,Core i7 6820HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia Quadro M1200,Windows 10
605,HP,Workstation,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia Quadro M1000M,Windows 7
706,HP,Workstation,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia Quadro M1000M,Windows 7
1164,MSI,Gaming,17.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce GTX 965M,Windows 10
607,HP,Workstation,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia Quadro M1000M,Windows 7
610,HP,Workstation,17.3,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6700HQ 2.6GHz,Core i7 6700HQ 2.6GHz,Core i7 6700HQ ,8GB,8,256GB SSD,,256,0,256,Nvidia Quadro M3000M,Windows 7
1040,Lenovo,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,IPS Panel Quad HD+ ,2560x1440,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,12GB,12,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1008,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,12GB,12,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
906,Lenovo,Notebook,14,IPS Panel 2560x1440,IPS Panel ,2560x1440,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,16GB,16,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
348,Dell,Ultrabook,14,Touchscreen 2560x1440,Touchscreen ,2560x1440,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
606,HP,2 in 1 Convertible,13.3,Touchscreen 2560x1440,Touchscreen ,2560x1440,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
659,HP,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
881,Lenovo,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
865,Lenovo,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
918,Lenovo,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1221,Toshiba,Ultrabook,14,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6600U 2.6GHz,Core i7 6600U 2.6GHz,Core i7 6600U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
604,HP,Ultrabook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.50GHz,Core i7 6500U 2.50GHz,Core i7 6500U 2,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
1220,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,16GB,16,256GB SSD,,256,0,256,Nvidia GeForce 930M,Windows 10
909,Lenovo,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,4GB,4,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1204,Razer,Ultrabook,12.5,Touchscreen / 4K Ultra HD 3840x2160,Touchscreen / 4K Ultra HD ,3840x2160,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
353,Dell,Ultrabook,13.3,Quad HD+ 3200x1800,Quad HD+ ,3200x1800,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
886,Lenovo,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,IPS Panel Touchscreen ,2560x1440,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
587,HP,Ultrabook,14,2560x1440,Regular,2560x1440,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
137,Asus,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
596,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
609,HP,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 7
625,HP,Workstation,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,AMD FirePro W4190M,Windows 7
641,HP,Ultrabook,12.5,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
642,HP,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
651,HP,Notebook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
654,HP,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
680,HP,Ultrabook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,AMD Radeon R7 M365X,Windows 10
763,HP,Ultrabook,14,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1261,Toshiba,Ultrabook,13.3,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
330,Dell,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1251,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
1259,Toshiba,Notebook,15.6,IPS Panel Full HD 1920x1080,IPS Panel Full HD ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Nvidia GeForce 930M,Windows 10
60,Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
892,Lenovo,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
905,Lenovo,Ultrabook,12.5,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i7 6500U 2.5GHz,Core i7 6500U 2.5GHz,Core i7 6500U ,8GB,8,256GB SSD,,256,0,256,Intel HD Graphics 520,Windows 10
118,Apple,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,IPS Panel Retina Display ,2880x1800,Intel Core i7 2.8GHz,Core i7 2.8GHz,Core i7 ,16GB,16,256GB SSD,,256,0,256,AMD Radeon Pro 555,macOS
120,Apple,Ultrabook,15.4,IPS Panel Retina Display 2880x1800,IPS Panel Retina Display ,2880x1800,Intel Core i7 2.2GHz,Core i7 2.2GHz,Core i7 ,16GB,16,256GB Flash Storage,,256,0,256,Intel Iris Pro Graphics,Mac OS X
40,Acer,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,IPS Panel Full HD / Touchscreen ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,1GB,1,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10
472,Dell,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,4GB,4,256GB SSD,,256,0,256,AMD Radeon 530,Windows 10
996,Lenovo,Notebook,15.6,Full HD 1920x1080,Full HD ,1920x1080,Intel Core i5 8250U 1.6GHz,Core i5 8250U 1.6GHz,Core i5 8250U ,4GB,4,256GB SSD,,256,0,256,Intel UHD Graphics 620,Windows 10
